course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
Complete C# Unity 3D Game Development in Unity 6,1178124,"Rick Davidson, GameDev.tv Team, Stephen Hubbard","Game Development Fundamentals, 3D Game Development, C# (programming language), Unity, Game Development",3D Game Development,All Levels,27 hours,4.7,48200,253102,"Rp169,000",2/2026,3,0,11,https://www.udemy.com/course/unitycourse2/
Complete 3D Godot 4 Game Development Course,6798057,"Richard Allbert, Martyna Olivares","3D Game Development, Other IT & Software, IT & Software",3D Game Development,All Levels,61 hours,4.8,311,3107,"Rp159,000",2/2026,10,0,240,https://www.udemy.com/course/complete-3d-godot-4-game-development-course/
The Complete Guide to Unity 3D : Making a Top Down Shooter,5455934,Unity Alex Dev,"Unity, Game Development Fundamentals, C# (programming language), Object-Oriented Programming (OOP), Game Development",3D Game Development,All Levels,55 hours,4.7,752,6117,"Rp159,000",1/2026,2,0,41,https://www.udemy.com/course/3d-tds-alexdev/
The Ultimate Guide to Creating an RPG Game in Unity 6,5059176,Unity Alex Dev,"Unity, Game Development Fundamentals, C# (programming language), Object-Oriented Programming (OOP), Game Development",3D Game Development,All Levels,60.5 hours,4.8,3834,23961,"Rp169,000",9/2025,1,0,24,https://www.udemy.com/course/2d-rpg-alexdev/
Unity Game Development: Create 2D And 3D Games With C#,2514486,Awesome Tuts,"Unity, Android Game Development, Game Design, C# (programming language), Game Development",3D Game Development,Beginner,78 hours,4.6,1700,15562,"Rp159,000",2/2022,1,0,56,https://www.udemy.com/course/unity-game-development-create-2d-and-3d-games-with-c/
Unity C# Scripting : Complete C# For Unity Game Development,1691638,"Raja Biswas, Charger Games","Unity, 3D Scripting, C# (programming language), Game Development Fundamentals, Game Development",3D Game Development,Beginner,30.5 hours,4.5,2964,18596,"Rp309,000",3/2026,12,4,17,https://www.udemy.com/course/unity-c-sharp-scripting/
The Ultimate Guide to Game Development with Unity (Official),1328572,"Jonathan Weinberger, Unity Technologies, GameDevHQ Team, Thomas Kesler","Unity, 2D Game Development, Game Development, Development",3D Game Development,Beginner,36.5 hours,4.4,20788,108359,"Rp299,000",4/2025,0,0,8,https://www.udemy.com/course/the-ultimate-guide-to-game-development-with-unity/
Complete C# Unity Game Development 3D For Absolute Beginners,5829568,Giorgi Luarsabishvili,"Unity, Game Development Fundamentals, C# (programming language), 3D Game Development, Game Development",3D Game Development,Beginner,4.5 hours,4.4,16,76,"Rp149,000",2/2024,0,0,8,https://www.udemy.com/course/complete-c-unity-game-development-3d-for-absolute-beginners/
Unity Game Development: Make Professional 3D Games,1135088,Awesome Tuts,"Unity, 3D Game Development, Game Development, Development",3D Game Development,All Levels,41 hours,4.6,1320,10502,"Rp149,000",7/2018,0,0,16,https://www.udemy.com/course/unity-game-development-make-professional-3d-games/
Game Engine Development with C++ and OpenGL,6803101,Alex Kulbitsky,"Construct Game Engine, Game Development, Development",3D Game Development,Intermediate,18.5 hours,4.5,96,1129,"Rp149,000",4/2026,1,0,134,https://www.udemy.com/course/game-engine-development-with-c-and-opengl/
Unity 3rd Person Combat & Traversal,4651280,"GameDev.tv Team, Nathan Farrer (aka Dapper Dino)","Unity, 3D Game Development, Game Development, Development",3D Game Development,Intermediate,10 hours,4.6,1011,7573,"Rp159,000",11/2025,2,0,2,https://www.udemy.com/course/unity-3rd-person-combat-traversal/
Master Unity Game Development in 30 Days : 25+ Game Projects,5500932,Raja Biswas,"Unity, Game Development Fundamentals, 2D Game Development, 3D Game Development, Game Development",3D Game Development,Beginner,27 hours,4.6,137,1320,"Rp159,000",3/2026,12,0,25,https://www.udemy.com/course/master-unity-game-development-in-30-days/
Learn To Create A Store Simulator in Unity 6 & C#,6874619,James Doyle,"Unity, C# (programming language), Game Development Fundamentals, 3D Game Development, Game Development",3D Game Development,Beginner,13 hours,4.5,102,1083,"Rp149,000",10/2025,2,0,3,https://www.udemy.com/course/unity-store-sim/
Unity Turn-Based Strategy Game: Intermediate C# Coding,4724148,"GameDev.tv Team, Code Monkey","Unity, Game Development Fundamentals, Pathfinding (computer), Game Development, Development",3D Game Development,Intermediate,16 hours,4.7,1646,12956,"Rp149,000",12/2025,2,0,9,https://www.udemy.com/course/unity-turn-based-strategy/
Complete C# Unity 2D Game Development (Updated To Unity 6),258316,"GameDev.tv Team, Rick Davidson, Ahmed Nassef","Game Development Fundamentals, 2D Game Development, Unity, C# (programming language), Game Development",3D Game Development,All Levels,17.5 hours,4.8,107868,489625,"Rp169,000",2/2026,2,0,8,https://www.udemy.com/course/unitycourse/
Unity Game Development Build 2D & 3D Games,980770,"Mark Price, Devslopes by Nathan Sevedge","Game Development Fundamentals, C (programming language), 3D Animation, Unity, Game Development",3D Game Development,Beginner,35 hours,4.3,5452,37101,"Rp149,000",9/2018,7,0,17,https://www.udemy.com/course/devslopes-unity3d/
Learn to Create a 3D Platformer Game with Unity & C#,4451674,James Doyle,"Unity, 3D Game Development, C# (programming language), Game Development Fundamentals, Game Development",3D Game Development,Beginner,12.5 hours,4.6,160,1240,"Rp159,000",1/2022,2,0,3,https://www.udemy.com/course/unityplatformer3d/
Learn Blender 3D Modeling for Unity Video Game Development,625846,Billy McDaniel,"Blender, Game Development Fundamentals, 3D Modeling, Unity, Game Design",3D Game Development,Beginner,11.5 hours,4.7,2130,15452,"Rp159,000",3/2025,4,0,3,https://www.udemy.com/course/learn-blender-3d-modeling-for-unity-video-game-development/
The Ultimate Unreal Engine 2D Game Development Course,5258518,Cobra Code,"Unreal Engine, Game Development Fundamentals, Unreal Engine Blueprints, 2D Game Development, Game Development",3D Game Development,All Levels,12 hours,4.8,3214,14586,"Rp159,000",3/2026,19,0,11,https://www.udemy.com/course/unreal-2d-course/
Unity Real Time Strategy: Build Your Own RTS Game,6577355,"GameDev.tv Team, Chris Kurhan","Game Development Fundamentals, Unity, Game Development, Development",3D Game Development,Intermediate,25.5 hours,4.7,165,3004,"Rp159,000",11/2025,1,0,4,https://www.udemy.com/course/unity-rts/
Master Unity Android Game Development in 30 Days : 15+ Games,6179575,Raja Biswas,"Android Game Development, Unity, Mobile Game Development, Android Development, Game Development",3D Game Development,All Levels,26.5 hours,4.4,68,665,"Rp149,000",3/2026,7,4,8,https://www.udemy.com/course/master-unity-android-game-development-in-30-days/
Learn to Make a 3D Platformer Game with Unity & C#,5842702,Giorgi Luarsabishvili,"Unity, Unity Visual Scripting, C# (programming language), 3D Game Development, Game Development",3D Game Development,All Levels,6 hours,4.9,26,157,"Rp149,000",2/2024,0,0,8,https://www.udemy.com/course/learn-to-make-a-3d-platformer-game-with-unity-c/
"Unity Cutscenes: Master Cinematics, Animation and Trailers",6186475,"GameDev.tv Team, Thomas Barrett","Unity, Game Development Fundamentals, 3D Game Development, Game Development, Development",3D Game Development,Intermediate,10 hours,4.5,43,1343,"Rp149,000",11/2025,1,0,9,https://www.udemy.com/course/unity-cutscenes-master-cinematics-animation-and-trailers/
Learn C# Unity Detailed for beginners,6280285,Neil Fontaine,"3D Game Development, Game Development, Development",3D Game Development,Beginner,19 hours,4.8,5,76,"Rp149,000",4/2025,0,0,0,https://www.udemy.com/course/csharpforbeginners/
Make a horror survival game in Unity,2390368,Pete Jepson,"Unity, Game Design, Design",3D Game Development,All Levels,68 hours,4.4,863,10582,"Rp159,000",10/2025,13,0,104,https://www.udemy.com/course/make-a-horror-survival-game-in-unity/
The Complete Unity C# Game Developer Bootcamp Part 2 of 2,6177303,"Jonathan Weinberger, GameDevHQ Team","Unity, Other IT & Software, IT & Software",3D Game Development,Intermediate,38 hours,4.6,28,2146,"Rp149,000",9/2024,8,0,5,https://www.udemy.com/course/the-complete-unity-c-game-developer-bootcamp-part-2-of-2/
Learn 3D Game Development and Programming with Unity,831348,Richard Sneyd,"Unity, 3D Game Development, Game Development, Development",3D Game Development,All Levels,4.5 hours,4.2,14,160,"Rp149,000",5/2016,0,0,1,https://www.udemy.com/course/learn-3d-game-development-and-programming-with-unity/
Complete 3D FPS Game in Unity C# For Beginners,5870116,Giorgi Luarsabishvili,"3D Game Development, C# (programming language), Unity, Game Development, Development",3D Game Development,Beginner,8 hours,4.8,31,173,"Rp149,000",3/2026,0,0,12,https://www.udemy.com/course/complete-3d-fps-game-in-unity-c-for-beginners-2024/
Fast and Furious Game Development with JavaScript and AI,5562422,Andre LaMothe,"Game Development Fundamentals, JavaScript, ChatGPT, Game Development, Development",3D Game Development,All Levels,46.5 hours,4.8,253,2872,"Rp149,000",12/2025,0,0,6,https://www.udemy.com/course/fast-and-furious-game-development-with-javascript-and-ai/
